mgi_id	gene_name	ensemble_id	uberon_annotations
mgi:1928901	pdzk1	ensmusg00000038298	uberon_0005487,uberon_0002544,uberon_0011362,uberon_0002405,uberon_0000080,uberon_0003499,uberon_0000478,uberon_0004535,uberon_0001134,uberon_0001594,uberon_0000955,uberon_0008523,uberon_0001473,uberon_0002085,uberon_0000019,uberon_0004716,uberon_0003890,uberon_0001008,uberon_0001890,uberon_0001508,uberon_0002390,uberon_0001042,uberon_0002107,uberon_0001636,uberon_0000982,uberon_0002101,uberon_0003861,uberon_0002412,uberon_0006558,uberon_0002470,uberon_0000922,uberon_0003074,uberon_0001004,uberon_0005944,uberon_0000948,uberon_0000947,uberon_0005989,uberon_0002081,uberon_0000383,uberon_0002104,uberon_0004277,uberon_0004374,uberon_0002072,uberon_0005291,uberon_0001535,uberon_0001434,uberon_0002423
mgi:1928902	cnot9	ensmusg00000026174	uberon_0004716,uberon_0000955
mgi:3581778	tg(gfap)10mes	not_found	uberon_0000468
mgi:1330290	ovol1	ensmusg00000024922	uberon_0000474,uberon_0002113,uberon_0000473,uberon_0012317,uberon_0000079,uberon_0003975,uberon_0000014,uberon_0001225,uberon_0010166,uberon_0002416,uberon_0010512,uberon_0010511,uberon_0010510,uberon_0000468,uberon_0001343,uberon_0001008,uberon_0004054,uberon_0011933,uberon_0000002,uberon_0002074,uberon_0000996,uberon_0005399,uberon_0000995
mgi:1100856	mras	ensmusg00000032470	uberon_0002390,uberon_0002405
mgi:1100851	elavl1	ensmusg00000040028	uberon_0000088,uberon_0000474,uberon_0002544,uberon_0001213,uberon_0001456,uberon_0002405,uberon_0001987,uberon_0001982,uberon_0001983,uberon_0004535,uberon_0001155,uberon_0002390,uberon_0002091,uberon_0000975,uberon_0004347,uberon_0004345,uberon_0008852,uberon_0003975,uberon_0004027,uberon_0000059,uberon_0003970,uberon_0003972,uberon_0008853,uberon_0002048,uberon_0001277,uberon_0003252,uberon_0002108,uberon_0001242,uberon_0002370,uberon_0002101,uberon_0000358,uberon_0005944,uberon_0002412,uberon_0000033,uberon_0006265,uberon_0000922,uberon_0002450,uberon_0001007,uberon_0006430,uberon_0001004,uberon_0001434,uberon_0002106,uberon_0000945,uberon_0007811,uberon_0003461,uberon_0004021,uberon_0003946,uberon_0000160,uberon_0003457,uberon_0002470,uberon_0005291,uberon_0003124,uberon_0000029,uberon_0004716,uberon_0002365,uberon_0000995
mgi:1100850	capn6	ensmusg00000067276	uberon_0000383,uberon_0000378,uberon_0001456,uberon_0000165,uberon_0001723,uberon_0001007,uberon_0001134,uberon_0000033,uberon_0007811
mgi:1330294	hnrnpab	ensmusg00000020358	uberon_0001016
mgi:2443727	spef2	ensmusg00000072663	uberon_0000079,uberon_0005944,uberon_0001893,uberon_0002405,uberon_0001890,uberon_0002285,uberon_0001703,uberon_0000955,uberon_0004802,uberon_0003457,uberon_0003128,uberon_0001004,uberon_0000468,uberon_0007811,uberon_0001359,uberon_0001434
mgi:99682	tmbim6	ensmusg00000023010	uberon_0001016
mgi:99683	ptk6	ensmusg00000038751	uberon_0001007,uberon_0002108,uberon_0002115,uberon_0002116,uberon_0000160
mgi:1330298	rigs1	not_found	uberon_0000309,uberon_0003697
mgi:1330299	dyrk1a	ensmusg00000022897	uberon_0001885,uberon_0002298,uberon_0002405,uberon_0000349,uberon_0004535,uberon_0005368,uberon_0000956,uberon_0000955,uberon_0001872,uberon_0004716,uberon_0001871,uberon_0001954,uberon_0001890,uberon_0008930,uberon_0000033,uberon_0001891,uberon_0002107,uberon_0002370,uberon_0002314,uberon_0002390,uberon_0002028,uberon_0002285,uberon_0002286,uberon_0001893,uberon_0001894,uberon_0000922,uberon_0001897,uberon_0003299,uberon_0000948,uberon_0005371,uberon_0007811,uberon_0001869,uberon_0001945,uberon_0002259,uberon_0016634,uberon_0000990,uberon_0002421,uberon_0002423
mgi:1100859	capn5	ensmusg00000035547	uberon_0000922
mgi:99687	rpl29	ensmusg00000048758	uberon_0004716,uberon_0000468,uberon_0000990,uberon_0001434
mgi:1330838	lgmn	ensmusg00000021190	uberon_0002113,uberon_0002405,uberon_0000362,uberon_0000979,uberon_0001013,uberon_0002091,uberon_0000056,uberon_0000074,uberon_0001293,uberon_0004202,uberon_0002390,uberon_0002107,uberon_0001225,uberon_0001224,uberon_0002103,uberon_0001229,uberon_0003823,uberon_0000468,uberon_0002106,uberon_0001285,uberon_0001287,uberon_0005215,uberon_0001008,uberon_0001434,uberon_0002423
mgi:99685	ryr2	ensmusg00000021313	uberon_0002352,uberon_0002407,uberon_0002405,uberon_0002349,uberon_0004535,uberon_0002094,uberon_0003382,uberon_0001016,uberon_0001959,uberon_0002390,uberon_0002106,uberon_0002370,uberon_0002125,uberon_0002123,uberon_0000922,uberon_0000948,uberon_0004784,uberon_0002084,uberon_0002080,uberon_0000383,uberon_0001630,uberon_0002509,uberon_0002425,uberon_0004716
mgi:3708150	chac	not_found	uberon_0001690,uberon_0002105
mgi:2653581	tg(mx1-il11)1tku	not_found	uberon_0002483,uberon_0001474,uberon_0001439,uberon_0001434
mgi:3708152	pado	not_found	uberon_0002105,uberon_0001690
mgi:3708154	rba	not_found	uberon_0001690,uberon_0002105
mgi:3708156	bona	not_found	uberon_0001690,uberon_0002105
mgi:2385633	tg(appswe)2123kha	not_found	uberon_0000990,uberon_0000468
mgi:2157785	peg10	ensmusg00000092035	uberon_0000088,uberon_0000922,uberon_0004716,uberon_0004021,uberon_0000478,uberon_0003946,uberon_0003972,uberon_0001987
mgi:1341204	aqp6	ensmusg00000043144	uberon_0002113,uberon_0000019,uberon_0003951,uberon_0001802,uberon_0000966,uberon_0002104,uberon_0001008
mgi:2385635	tg(appv717i)1130kha	not_found	uberon_0000990,uberon_0000468
mgi:1916192	chmp2b	ensmusg00000004843	uberon_0001869,uberon_0001893,uberon_0001890,uberon_0003881,uberon_0000349,uberon_0001954,uberon_0001871,uberon_0000955,uberon_0002421
mgi:97590	pk	not_found	uberon_0010166,uberon_0002416,uberon_0000014,uberon_0011933,uberon_0001821,uberon_0002074,uberon_0001037
mgi:97591	pkm	ensmusg00000032294	uberon_0000922
mgi:97592	prkaca	ensmusg00000005469	uberon_0001474,uberon_0001013,uberon_0001016,uberon_0000079,uberon_0000016,uberon_0001264,uberon_0000468,uberon_0001008,uberon_0002483,uberon_0002368,uberon_0001434
mgi:97226	mtv7	not_found	uberon_0000982,uberon_0001434,uberon_0002405
mgi:97595	prkca	ensmusg00000050965	uberon_0000383,uberon_0002416,uberon_0002349,uberon_0000014,uberon_0004535,uberon_0004493,uberon_0000948,uberon_0001003,uberon_0001013,uberon_0001630
mgi:97596	prkcb	ensmusg00000052889	uberon_0002405,uberon_0001981,uberon_0004535,uberon_0002390
mgi:1921633	ubap2l	ensmusg00000042520	uberon_0000474,uberon_0000468
mgi:97598	prkcd	ensmusg00000021948	uberon_0002006,uberon_0002113,uberon_0002405,uberon_0001637,uberon_0000029,uberon_0004535,uberon_0010386,uberon_0002390,uberon_0002091,uberon_0001016,uberon_0001959,uberon_0000016,uberon_0001211,uberon_0002495,uberon_0000074,uberon_0004042,uberon_0004697,uberon_0001008,uberon_0001264,uberon_0002107,uberon_0002106,uberon_0002516,uberon_0009039,uberon_0001630,uberon_0006772,uberon_0010416,uberon_0001229,uberon_0001251,uberon_0000468,uberon_0001007,uberon_0010753,uberon_0001285,uberon_0001225,uberon_0005196,uberon_0000383,uberon_0004237,uberon_0000006,uberon_0001434,uberon_0002423
mgi:97599	prkce	ensmusg00000045038	uberon_0000474,uberon_0002405,uberon_0003975,uberon_0000468,uberon_0004535,uberon_0002390,uberon_0001013,uberon_0000995
mgi:1349434	bmd1	not_found	uberon_0001474,uberon_0001434
mgi:1858277	gal3st1	ensmusg00000049721	uberon_0000473,uberon_0000955,uberon_0001016,uberon_0000079,uberon_0001088,uberon_0000468,uberon_0001008,uberon_0004054,uberon_0005399
mgi:1349433	bmd2	not_found	uberon_0001474,uberon_0001434
mgi:1349430	eif2s3y	ensmusg00000069049	uberon_0000473,uberon_0000079,uberon_0004054,uberon_0000468,uberon_0005399
mgi:3043305	neurl2	ensmusg00000039873	uberon_0000383,uberon_0010166,uberon_0002416,uberon_0002349,uberon_0000468,uberon_0004535,uberon_0001134,uberon_0001037,uberon_0001630
mgi:5304470	tg(rp11-209m4)#gglo	not_found	uberon_0000440,uberon_0002544,uberon_0003221,uberon_0002470,uberon_0002483,uberon_0001439,uberon_0001434,uberon_0002091,uberon_0008867,uberon_0002101
mgi:2451075	tnbs1	not_found	uberon_0001007,uberon_0000160,uberon_0002405
mgi:3040399	eae31	not_found	uberon_0001016
mgi:1926945	trpv4	ensmusg00000014158	uberon_0000323,uberon_0000014,uberon_0003221,uberon_0001456,uberon_0001768,uberon_0001981,uberon_0004535,uberon_0004451,uberon_0002544,uberon_0002091,uberon_0001016,uberon_0002414,uberon_0003956,uberon_0011892,uberon_0000019,uberon_0002470,uberon_0004089,uberon_0000033,uberon_0002374,uberon_0002105,uberon_0002104,uberon_0001630,uberon_0002101,uberon_0006771,uberon_0005944,uberon_0006772,uberon_0002416,uberon_0005969,uberon_0006206,uberon_0000178,uberon_0001004,uberon_0007812,uberon_0007811,uberon_0002516,uberon_0001008,uberon_0000383,uberon_0004716,uberon_0004237,uberon_0001801,uberon_0006333,uberon_0001690,uberon_0006861,uberon_0001435,uberon_0001437,uberon_0001434,uberon_0001255
mgi:1926944	calcrl	ensmusg00000059588	uberon_0000474,uberon_0000014,uberon_0002405,uberon_0002349,uberon_0001987,uberon_0001981,uberon_0004535,uberon_0003975,uberon_0004716,uberon_0004177,uberon_0004493,uberon_0002390,uberon_0001630,uberon_0008855,uberon_0002416,uberon_0000922,uberon_0002450,uberon_0001007,uberon_0000948,uberon_0000383,uberon_0004237,uberon_0003946,uberon_0000160,uberon_0004125,uberon_0000995
mgi:1926943	atp12a	ensmusg00000022229	uberon_0001007,uberon_0001008,uberon_0002113,uberon_0000468
mgi:4359052	hlb566	not_found	uberon_0002349,uberon_0004535
mgi:3035964	pbwg7	not_found	uberon_0000468
mgi:1916469	ddah1	ensmusg00000028194	uberon_0000383,uberon_0005944,uberon_0001094,uberon_0002012,uberon_0004237,uberon_0002405,uberon_0004535,uberon_0004451,uberon_0002390,uberon_0000922,uberon_0000178,uberon_0002082,uberon_0001630,uberon_0001434,uberon_0002414
mgi:99533	mef2d	ensmusg00000001419	uberon_0002349,uberon_0001802,uberon_0004535,uberon_0001134,uberon_0001016,uberon_0003951,uberon_0000012,uberon_0001790,uberon_0002048,uberon_0004493,uberon_0002107,uberon_0002104,uberon_0001630,uberon_0000966,uberon_0001004,uberon_0000948,uberon_0003902,uberon_0002081,uberon_0000383,uberon_0000019,uberon_0003512,uberon_0001787,uberon_0001789,uberon_0002423
mgi:99535	ptgir	ensmusg00000043017	uberon_0002405,uberon_0002416,uberon_0001981,uberon_0004535,uberon_0002390
mgi:1859274	pdlim3	ensmusg00000031636	uberon_0000383,uberon_0005953,uberon_0001083,uberon_0004535,uberon_0004493,uberon_0000948,uberon_0004784,uberon_0002094,uberon_0002084,uberon_0001630,uberon_0002511,uberon_0002080
mgi:1353500	foxe1	ensmusg00000070990	uberon_0002073,uberon_0010166,uberon_0001456,uberon_0003216,uberon_0001716,uberon_0000165,uberon_0002416,uberon_0011932,uberon_0001007,uberon_0000033,uberon_0002074,uberon_0001037,uberon_0007811,uberon_0002046
mgi:3762759	tg(ins2-cre)6lt	not_found	uberon_0002072
mgi:1859271	htatip2	ensmusg00000039745	uberon_0000383,uberon_0008974,uberon_0002416,uberon_0001007,uberon_0001911,uberon_0006003,uberon_0000990,uberon_0002423,uberon_0001630,uberon_0001008
mgi:4359055	hlb579	not_found	uberon_0001013
mgi:98771	tm	not_found	uberon_0000468,uberon_0000990,uberon_0001016
mgi:3768069	tg(apoe_i3*,apoc1)2lmh	not_found	uberon_0003614,uberon_0004535,uberon_0001637
mgi:3606748	uwl	not_found	uberon_0002104,uberon_0010166,uberon_0000019,uberon_0002416,uberon_0001459,uberon_0001690,uberon_0001691,uberon_0000026,uberon_0000033,uberon_0007812,uberon_0001037,uberon_0002105,uberon_0007811
mgi:2145021	trib2	ensmusg00000020601	uberon_0002405,uberon_0002390
mgi:102806	acvr2a	ensmusg00000052155	uberon_0001708,uberon_0000474,uberon_0000473,uberon_0001098,uberon_0001456,uberon_0007811,uberon_0011156,uberon_0000019,uberon_0003975,uberon_0004716,uberon_0003278,uberon_0000033,uberon_0001305,uberon_0002105,uberon_0002104,uberon_0002512,uberon_0000079,uberon_0005944,uberon_0001711,uberon_0004813,uberon_0000922,uberon_0001007,uberon_0001343,uberon_0000165,uberon_0004054,uberon_0001684,uberon_0003128,uberon_0005399,uberon_0000992,uberon_0001690,uberon_0001434,uberon_0000995
mgi:97043	me1	ensmusg00000032418	uberon_0000468
mgi:97040	ndst2	ensmusg00000039308	uberon_0002405,uberon_0004177,uberon_0001016,uberon_0002390,uberon_0000982,uberon_0001434
mgi:102805	entpd1	ensmusg00000048120	uberon_0002113,uberon_0002405,uberon_0002413,uberon_0001981,uberon_0004535,uberon_0000955,uberon_0001016,uberon_0002048,uberon_0002390,uberon_0002107,uberon_0002106,uberon_0002104,uberon_0001630,uberon_0005944,uberon_0001004,uberon_0000948,uberon_0001008,uberon_0000383,uberon_0000019,uberon_0001434,uberon_0002423
mgi:4999622	l11jus74	not_found	uberon_0001276
mgi:4420754	tg(teto-lrrk2*g2019s)e3cai	not_found	uberon_0001016,uberon_0000468
mgi:3584533	spink10	ensmusg00000044176	uberon_0005944,uberon_0010166,uberon_0002416,uberon_0002228,uberon_0003252,uberon_0001037,uberon_0002091,uberon_0001434
mgi:1355275	irx4	ensmusg00000021604	uberon_0000383,uberon_0001630,uberon_0004535,uberon_0000948,uberon_0002084,uberon_0003382,uberon_0002081
mgi:1355274	uchl3	ensmusg00000022111	uberon_0004535,uberon_0001134,uberon_0001016,uberon_0003951,uberon_0000012,uberon_0001790,uberon_0003501,uberon_0002104,uberon_0001630,uberon_0000044,uberon_0000468,uberon_0000966,uberon_0003902,uberon_0000383,uberon_0000019,uberon_0001802,uberon_0001787,uberon_0001789
mgi:3715371	tg(282m13-ank*g389r)1kng	not_found	uberon_0000982,uberon_0001434
mgi:2181163	esmr	not_found	uberon_0002405
mgi:3712898	tg(myh6-hod)3joe	not_found	uberon_0000383,uberon_0002349,uberon_0001630,uberon_0004535,uberon_0004493,uberon_0000948,uberon_0004784,uberon_0000178,uberon_0002082
mgi:102520	phb2	ensmusg00000004264	uberon_0008974,uberon_0000474,uberon_0003214,uberon_0002416,uberon_0003975,uberon_0000922,uberon_0001765,uberon_0001911,uberon_0001913,uberon_0001912,uberon_0006003,uberon_0000995
mgi:1270844	cideb	ensmusg00000022219	uberon_0002405,uberon_0000468,uberon_0002390,uberon_0002106,uberon_0003916,uberon_0001347
mgi:1270845	cidea	ensmusg00000024526	uberon_0011932,uberon_0001711,uberon_0000019,uberon_0002416,uberon_0000014,uberon_0001037,uberon_0000468,uberon_0001348,uberon_0002067,uberon_0004000,uberon_0001818,uberon_0010166,uberon_0002104,uberon_0001347
mgi:1270847	eif4ebp3	ensmusg00000090264	uberon_0002405,uberon_0002390
mgi:3529599	tg(ins2-cdkn1b)1maka	not_found	uberon_0000016,uberon_0001007,uberon_0002368,uberon_0000006,uberon_0001264,uberon_0000178
mgi:1270843	pde6d	ensmusg00000026239	uberon_0000019,uberon_0003951,uberon_0001802,uberon_0000468,uberon_0000012,uberon_0000966,uberon_0001787,uberon_0001789,uberon_0002104,uberon_0003902
mgi:3529863	nba5	not_found	uberon_0002113,uberon_0002405,uberon_0000074,uberon_0001229,uberon_0001285,uberon_0001225,uberon_0001008
mgi:2179435	nlgn1	ensmusg00000063887	uberon_0001016
mgi:2444480	casc1	ensmusg00000043541	uberon_0001004
mgi:102522	cacnb1	ensmusg00000020882	uberon_0000383,uberon_0005944,uberon_0001134,uberon_0001434,uberon_0001130,uberon_0002104,uberon_0001630,uberon_0002101
mgi:1270848	rasd1	ensmusg00000049892	uberon_0000079,uberon_0001016,uberon_0004054,uberon_0004535,uberon_0000998,uberon_0000948,uberon_0002105,uberon_0010147,uberon_0001690,uberon_0002365
mgi:1270849	rps6kb1	ensmusg00000020516	uberon_0000383,uberon_0010412,uberon_0010410,uberon_0000016,uberon_0004716,uberon_0010411,uberon_0000922,uberon_0001007,uberon_0001385,uberon_0002368,uberon_0008777,uberon_0000006,uberon_0001264,uberon_0000178,uberon_0014396,uberon_0001134
mgi:2179432	mycbp2	ensmusg00000033004	uberon_0001887,uberon_0002298,uberon_0001899,uberon_0000935,uberon_0000349,uberon_0004535,uberon_0001134,uberon_0000956,uberon_0000955,uberon_0001871,uberon_0000012,uberon_0002285,uberon_0002240,uberon_0000383,uberon_0002315,uberon_0002416,uberon_0001890,uberon_0001891,uberon_0001893,uberon_0001894,uberon_0002336,uberon_0001897,uberon_0001004,uberon_0001103,uberon_0001869,uberon_0001780,uberon_0001904,uberon_0008777,uberon_0001926,uberon_0001884,uberon_0002421
mgi:1913837	fastk	ensmusg00000028959	uberon_0002390,uberon_0002405
mgi:1916804	klhdc2	ensmusg00000020978	uberon_0000014,uberon_0001456,uberon_0000019,uberon_0002405,uberon_0002349,uberon_0002416,uberon_0001801,uberon_0004535,uberon_0000964,uberon_0000948,uberon_0002390,uberon_0000033,uberon_0000468,uberon_0007811,uberon_0002104,uberon_0002370,uberon_0006333
mgi:95530	fh1	ensmusg00000026526	uberon_0001231,uberon_0002113,uberon_0000056,uberon_0000922,uberon_0004810,uberon_0000074,uberon_0001229,uberon_0001285,uberon_0001225,uberon_0001224,uberon_0001008
mgi:1916801	2310022b05rik	ensmusg00000031983	uberon_0002405,uberon_0000468,uberon_0002390
mgi:1916800	bst2	ensmusg00000046718	uberon_0002405,uberon_0002390,uberon_0002106,uberon_0000029
mgi:5584169	del(xarmcx5-nxf3)3jw	not_found	uberon_0001456,uberon_0000165,uberon_0001007,uberon_0001004,uberon_0000033,uberon_0007811,uberon_0001016
mgi:2149045	adip5	not_found	uberon_0001347
mgi:3038956	tg(mmtv-myc)141-3led	not_found	uberon_0000079,uberon_0000473,uberon_0004054,uberon_0001343,uberon_0005399
mgi:3790091	in(12)25rk	not_found	uberon_0000990,uberon_0000922
mgi:1926369	tg(msx2)1rem	not_found	uberon_0000014,uberon_0010402,uberon_0001992,uberon_0002416,uberon_0001037,uberon_0002073,uberon_0000019,uberon_0001690,uberon_0000076,uberon_0002067,uberon_0010166,uberon_0002105,uberon_0002104,uberon_0005944,uberon_0005942,uberon_0002025,uberon_0002027,uberon_0000922,uberon_0000924,uberon_0001003,uberon_0007811,uberon_0003685,uberon_0005941,uberon_0011932,uberon_0005932,uberon_0003128,uberon_0001434,uberon_0002074,uberon_0004766,uberon_0004716,uberon_0006004
mgi:1919757	dzip1l	ensmusg00000037784	uberon_0001232,uberon_0002113,uberon_0001456,uberon_0001173,uberon_0000362,uberon_0002544,uberon_0000019,uberon_0001834,uberon_0002394,uberon_0000033,uberon_0001225,uberon_0002104,uberon_0002101,uberon_0002530,uberon_0002470,uberon_0001007,uberon_0001285,uberon_0001287,uberon_0007811,uberon_0001008,uberon_0000165,uberon_0002423
mgi:2145242	arrdc3	ensmusg00000074794	uberon_0003427,uberon_0002416,uberon_0000922,uberon_0000014,uberon_0003428,uberon_0001348,uberon_0002107,uberon_0002423,uberon_0001016,uberon_0001347
mgi:3624967	tg(ckm-lpl)lrze	not_found	uberon_0000383,uberon_0001630,uberon_0001134,uberon_0000468
mgi:1926363	tg(foxn1)g2hon	not_found	uberon_0001037,uberon_0000990,uberon_0010166,uberon_0000468,uberon_0002416
mgi:3624969	tg(ckm-lpl)hrze	not_found	uberon_0000383,uberon_0002349,uberon_0000468,uberon_0004535,uberon_0001134,uberon_0004493,uberon_0000948,uberon_0001013,uberon_0001630,uberon_0001015
mgi:1926360	tg(foxn1)1jlb	not_found	uberon_0001711,uberon_0000019,uberon_0002416,uberon_0000014,uberon_0000468,uberon_0002104
mgi:1098754	psmc3	ensmusg00000002102	uberon_0000922,uberon_0004716,uberon_0000474
mgi:2149048	adip7	not_found	uberon_0001347
mgi:5523958	tg(guca1a*l151f)#wbae	not_found	uberon_0000019,uberon_0003951,uberon_0001802,uberon_0000012,uberon_0000966,uberon_0003902,uberon_0001787,uberon_0001789,uberon_0002104,uberon_0001016
mgi:3054963	tg(bcl2ovary)1ah	not_found	uberon_0000079,uberon_0000474,uberon_0000473,uberon_0004813,uberon_0003975,uberon_0001305,uberon_0004054,uberon_0000468,uberon_0000992,uberon_0001343,uberon_0005399,uberon_0005398
mgi:2149049	adip8	not_found	uberon_0001347
mgi:5292655	tg(teto-tag)2-5hiwa	not_found	uberon_0002369,uberon_0001236
mgi:2443276	tnni3k	ensmusg00000040086	uberon_0000383,uberon_0002349,uberon_0004535,uberon_0004493,uberon_0000948,uberon_0001630
mgi:1929996	trpm7	ensmusg00000027365	uberon_0002125,uberon_0002124,uberon_0000922,uberon_0004716,uberon_0002405,uberon_0003988,uberon_0001007,uberon_0002370,uberon_0002390,uberon_0001008,uberon_0001016
mgi:2389180	lrrtm4	ensmusg00000052581	uberon_0001869,uberon_0001885,uberon_0001893,uberon_0001890,uberon_0001871,uberon_0000349,uberon_0000955,uberon_0002421,uberon_0001016
mgi:3526937	w3q3	not_found	uberon_0000468
mgi:98828	trm	not_found	uberon_0000468
mgi:5006975	tg(pnkd*a7v*a9v,-dsred)671ljp	not_found	uberon_0001016
mgi:4357921	gls001	not_found	uberon_0000178
mgi:2389189	asbb2	not_found	uberon_0002405
mgi:98824	trhr	ensmusg00000038760	uberon_0002046,uberon_0000468
