protein1 protein2 combined_score
btk ppm1aa 0.348823529412
mapk14b zgc:171516 0.467647058824
ccnd1 fgfr1a 0.502856870625
erbb2 insra 0.374649138116
bmp2b tfap2a 0.331198204243
paics prkacb 0.339411764706
furina met 0.438019618037
fgf10b jupa 0.357693920347
rpl3 wdr12 0.885287413127
ctnnd1 musk 0.60386565777
flt1 si:ch73-362f1.1 0.332352941176
crkl kita 0.429622156119
mybl2b mysm1 0.548156466631
myo16 rras 0.475882352941
rpl7 stn 0.613061694896
gli1 wdr90 0.357058823529
rps15 rps18 0.863400375441
rps15 si:ch73-266o15.4 0.582352941176
acacb paics 0.451176470588
actc1b bag3 0.419299854452
7955.ensdarp00000047205 acta2 0.444705882353
acta1b tubg1 0.436195355705
gna13a rhoj 0.344705882353
gna13a rhoh 0.344705882353
gna13a rhof 0.344705882353
gna13a rhoq 0.344705882353
mcm7 pi4kaa 0.480500825423
melk skp1 0.371023814898
eftud2 pola1 0.380661661588
cct3 rrm1 0.456372676664
btk ralbb 0.490054470569
actr1 tubg1 0.333529411765
fyna ppm1la 0.357647058824
ppp3cca si:zfos-979f1.2 0.339411764706
brd2b mpx 0.504117647059
kita vegfab 0.551868407721
kita vegfaa 0.659533861155
aclya kdrl 0.337058823529
mapk14a rhobtb2b 0.351176470588
prkcbb tp53 0.421326283191
gnai1 rac3b 0.399411764706
gnai1 rac3a 0.41
fgfr2 wnt4a 0.522567423504
jupa ywhag1 0.570223416828
unm_dhi862 unm_m180 0.354188178565
kif7 pkp2 0.368021967403
crk snapc1b 0.411764705882
ruvbl1 uckl1a 0.346470588235
ruvbl1 uckl1b 0.355882352941
akt2 hrasb 0.359411764706
mapk4 shank3b 0.390588235294
acta1a actn2b 0.436470588235
egfra fgf10a 0.34025212694
egfra fgf10b 0.386175464482
acacb aclya 0.587058823529
mtor smc4 0.430728864624
actc1a dhx8 0.450711683248
fsta pax2a 0.331475736376
gnai2l rem2 0.387058823529
aurkb gsk3b 0.439593940978
dvl2 egf 0.60304364888
fgf10a hsp90aa1.2 0.351062518888
ptena zap70 0.371305249744
akt3 sod2 0.415294117647
bmp2b szl 0.523323735998
gata3 mapk13 0.358235294118
gata3 mapk11 0.358235294118
rpsa wu:ft34d10 0.531176470588
ccnd1 pcna 0.570588235294
junba jupa 0.423089434839
ctnnb1 rel 0.504996857529
ctnnb1 ret 0.461489697368
prp19 rpa1 0.544117647059
7955.ensdarp00000107775 bmpr2a 0.402352941176
7955.ensdarp00000047205 gnai1 0.399411764706
7955.ensdarp00000047205 gnai3 0.344705882353
7955.ensdarp00000047205 gnai2 0.365294117647
7955.ensdarp00000047205 gnaia 0.344705882353
rarga tcf7 0.334775713957
actr10 zgc:171775 0.352941176471
furina polr3b 0.347119226641
fsta smad3a 0.417517194125
polr2eb snu13b 0.573529411765
impdh1a rpl3 0.493775921379
impdh1a rpl7 0.532620051314
insra notch2 0.402564992967
mapk3 si:dkey-24p1.4 0.351176470588
aurkb paics 0.346228692775
rac1l rhof 0.531176470588
rac1l rhoj 0.530588235294
rac1l rhoh 0.531176470588
rac1l rhoq 0.530588235294
bmp4 stat3 0.362190355767
rhobtb1 rhogb 0.534705882353
hsp90aa1.1 ttn.1 0.547229498814
cps1 gmps 0.725231556254
btk zap70 0.416722829985
rhoad si:dkey-263f15.2 0.529411764706
cdh23 musk 0.338527133791
jupa yars 0.381176470588
ihhb tgfb3 0.350071497676
eftud2 si:zfos-979f1.2 0.344705882353
ak9 polr1a 0.64103612413
rarga spna2 0.345321216378
pak2a rhogb 0.48
si:ch73-97e20.2 smad2 0.355882352941
hspa8 yars 0.378823529412
mapk12a rac2 0.43
cltca hsp90ab1 0.576788302264
actb2 cdk2 0.360588235294
polr2gl prpf31 0.746889890978
myo16 ralbb 0.475882352941
pi4kaa smarca2 0.459411764706
gnai3 si:ch211-163m16.1 0.439411764706
fyna pptc7 0.348823529412
igf1ra ppm1na 0.348823529412
mcm3 syk 0.477673866906
aldh8a1 rgmd 0.411764705882
aldh8a1 rgmb 0.411764705882
aldh8a1 rgma 0.411764705882
cdc42 rab11a 0.495886480927
csf1ra ralbb 0.43394121992
insra rap1aa 0.347781622111
bmp2a hfe2 0.51491041874
dnajc3 tcp1 0.427058823529
col11a2 smad3a 0.349250703429
fbl rps14 0.829291720393
fbl rps12 0.900789362477
fbl rps11 0.982496114005
fbl rps18 0.884883508311
insrb jak1 0.373472243914
actr1 dhx8 0.33
myo16 src 0.343529411765
cct5 dicer1 0.457839010749
ehmt2 ret 0.397735983125
ehmt2 rel 0.366724239379
jak1 mtor 0.352101409954
gnav1 mapk13 0.395294117647
gnav1 mapk11 0.395294117647
cltca eif4a1a 0.334858815861
7955.ensdarp00000047205 h9gxw8_danre 0.431176470588
unm_m361 unm_m565 0.411764705882
prpf31 ruvbl1 0.759564519937
mapk14b zgc:86725 0.352941176471
rab11a vegfab 0.393557813784
rpl3 rps27a 0.587058823529
ehmt2 src 0.465502146557
bmpr2b ppm1k 0.3449890026
fgfr2 pkp2 0.381772057797
sdc2 yes1 0.349105300548
ddx18 supt5h 0.441652348782
pnpla6 si:ch211-163m16.1 0.515294117647
cct7 si:ch211-243j20.2 0.368235294118
cdk5 mapk14b 0.342941176471
cdk5 mapk14a 0.353578779404
shank3b syk 0.425222036587
furina kras 0.41258307173
cct3 hspa5 0.704460016192
cct3 hspa9 0.804128314803
jak1 mcm3 0.339903457383
bmp4 mapk3 0.630333942643
src ube2ib 0.390172967997
nmu rap1aa 0.411764705882
gfra1a sema3c 0.411764705882
bmp2b wnt4a 0.562544398262
cct5 pnpla6 0.513234281404
nop58 rpl7l1 0.637516823179
gnao1b lrit3 0.392352941176
gnat2 rem2 0.515690616819
dnajc3 uba52 0.503529411765
acvr2b hsp90ab1 0.415144958139
foxo3b prpf31 0.383379641252
acta1a umps 0.354117647059
flt1 kdr 0.703908033251
polr2c rps18 0.568235294118
insrb jun 0.339486752414
gli1 gnai1 0.372941176471
met si:ch211-149b19.3 0.348823529412
cct3 rps3 0.411826846434
cct3 rps5 0.605142649873
cct3 rpsa 0.681899231196
ccnb1 rb1 0.592315887768
polr2b polr2gl 0.87542344067
ctnnb1 mapk14a 0.677161413255
hsp90aa1.2 map3k2 0.538823529412
hsp90aa1.2 map3k3 0.538823529412
unm_m719 unm_t31489 0.411764705882
jupa smo 0.39641482252
ctnnd2b kif7 0.512566841568
gsk3b prkacab 0.538823529412
mapk14b smad3b 0.351764705882
fgfr2 gata5 0.493248190653
fgfr2 gata4 0.399426827288
fgfr2 gata6 0.38167009614
fgfr2 gata3 0.439979490743
dvl2 wnt2ba 0.508131606525
rps11 rps28 0.71139523625
lef1 pax3a 0.418918791833
egfra gsk3b 0.524388976516
ehmt2 si:zfos-979f1.2 0.369411764706
csf1ra pold1 0.356391411457
igf1ra igf1rb 0.941764705882
jupa rab11a 0.378110738517
rps24 rps28 0.58943749415
rac1a rhoac 0.541764705882
mapk11 tp53 0.543529411765
pnpla7a ret 0.335294117647
rpl23a ruvbl1 0.332200883743
ddx27 polr1a 0.808877369115
ddx27 polr1c 0.590923517183
bmp7a ihhb 0.453745961256
akt2 pdgfrb 0.397775813282
bmpr1bb bmpr2b 0.536712528006
gfra1a zgc:110250 0.529411764706
eftud2 gart 0.464171398851
acta2 tcp1 0.406233864041
gnb2l1 rps27a 0.582352941176
ccnb1 mapk3 0.401756163479
aurka tubg1 0.544976772647
kita mapk14a 0.39740324052
insra pnpla6 0.599069917917
fosl2 map2k5 0.371897489627
dvl2 tcf7 0.527203826151
neurog1 tp53 0.385413199138
fen1 top2b 0.515931481433
ctnnb2 smad5 0.446713854155
ddx18 tcp1 0.475379490336
cltca insrb 0.396331446722
fgf4 rac1a 0.334455648736
bmp4 grem2b 0.684873634055
nifk rps3 0.444505740883
nifk rps5 0.354926165889
nifk rpsa 0.464830280233
actr10 rhobtb2b 0.367058823529
cct5 cpsf3 0.47289649298
pak2a zap70 0.450340272648
nifk rpl23a 0.666401596288
aurkb ehmt1a 0.344117647059
hsp90ab1 mapk14b 0.545294117647
hsp90ab1 mapk14a 0.641366480072
polr1a zgc:171795 0.552352941176
cps1 ctnnb2 0.413264552491
grb2a pak2a 0.551176470588
eftud2 rps28 0.343851604458
ctnnb2 junba 0.344531070208
pafah1b1b pkn2 0.37366654687
casp3a spna2 0.71611628494
mapk3 vegfaa 0.431671802301
acvrl1 fsta 0.515571095457
btk jak3 0.418739160295
actl6a gata6 0.466165264591
paics polr2gl 0.350342913503
akt3a rhoab 0.42
met rem2 0.409389919755
myb ttn.1 0.354802728857
ctnnb2 ctnnd1 0.591794512898
hsp90aa1.1 si:ch1073-55a19.2 0.404117647059
hand2 sox10 0.38167887491
gnai2l rac3a 0.365294117647
gnai2l rac3b 0.365294117647
vegfaa yes1 0.426477609153
smo wnt4a 0.592178331479
cct7 rhoab 0.373986448064
hdac6 rps27a 0.349411764706
kita si:ch73-97e20.2 0.334705882353
akt3 ctnnb1 0.381176470588
dicer1 rpl5a 0.390082935515
gna13b map3k3 0.344705882353
gna13b map3k2 0.344705882353
egf hsp90ab1 0.409012780681
csf1ra rhoua 0.352960328076
ak2 ak9 0.544176620307
mapk3 smarca4a 0.428800751706
pik3cb si:ch73-362f1.1 0.355882352941
mapk12b ppm1lb 0.405882352941
mapk12b ppm1la 0.405882352941
rps11 rps24 0.588756823393
mapk4 rac1l 0.562941176471
mapk4 rac1a 0.562941176471
mapk4 rac1b 0.351176470588
yes1 zgc:110250 0.420588235294
igf1ra tnnc1a 0.339105183015
ctnnb2 flt1 0.432149845312
fbl rpl7 0.843200877348
ccnd1 psmb1 0.772009538679
cltca mtor 0.381296948197
akt3 notch2 0.360588235294
akt3 notch3 0.341176470588
gna13b rem2 0.41053628924
ptenb si:dkey-4p15.3 0.330588235294
impdh2 wu:fi17d12 0.369411764706
impdh1b insb 0.411764705882
foxo3a gsk3b 0.492780248359
fgf4 fgfr1a 0.745869159336
acta2 top2b 0.405607496022
fgf10a msx1a 0.41542008799
acacb cps1 0.513529411765
hfe2 smad5 0.425049782084
impdh1b pafah1b1a 0.393697074992
fgfr1a jak1 0.371244492889
fgfr1a jak3 0.369479787007
aurka aurkb 0.570078156241
pnpla6 syk 0.453175389192
foxo3a jupa 0.665605975245
faub ube2ib 0.351176470588
chd4a wu:fi34d11 0.495882352941
gnao1b map3k2 0.344705882353
cct7 paics 0.693216292036
flt4 si:ch211-193e13.3 0.348823529412
map2k5 mapk13 0.49
map2k5 mapk11 0.49
map2k5 mapk15 0.471764705882
cdk1 zfand4 0.331764705882
gnav1 map3k2 0.403529411765
hspa8 si:ch73-97e20.2 0.372352941176
gli2b prkacba 0.542352941176
mapk14b ppm1la 0.413529411765
mapk14b ppm1lb 0.412941176471
ppm1la ppm1lb 0.531176470588
ppm1g rpa1 0.341459041954
cct7 melk 0.338700651654
polr2gl supt5h 0.848491826434
dicer1 kif7 0.439174780467
fynb spna2 0.56
impdh1a pwp2h 0.683052876504
fgfr2 pnpla7b 0.335294117647
gnb2l1 musk 0.57408081349
edaradd pax9 0.387296949165
cdc42 wnt3a 0.510329631019
acta1b gli1 0.480899892159
acta1b gli3 0.481682160233
mtor sirt1 0.503506237528
mapk14a rap1b 0.502773053465
eif4a1a myb 0.337635979847
fgf8a pak2a 0.500135643464
pax9 shha 0.352004967082
fgf10b insra 0.385276896755
polr1c snu13b 0.408301565419
msx1a wnt4a 0.520031929957
egf pdgfrb 0.567495496536
ccna2 notch3 0.338467635274
tgfb3 vegfab 0.590996482776
eftud2 snrpa 0.571764705882
eftud2 snrpc 0.743160309357
mapk4 rhoh 0.351176470588
mapk4 rhof 0.351176470588
mapk4 rhov 0.351176470588
mapk4 rhoq 0.351176470588
jak3 rras 0.331609082794
rab11a wnt3a 0.399188869973
aurka smc4 0.661264715497
tnnc1a zgc:86725 0.425882352941
ccnd1 cdc42 0.563066107045
igf1ra notch3 0.416655857865
igf1ra notch2 0.378235870062
7955.ensdarp00000062369 h9gxw8_danre 0.365294117647
rpl10 rpl5a 0.749950154442
prkacba si:ch211-163m16.1 0.489411764706
rps14 snu13b 0.65801694828
jupa yes1 0.639771780075
si:dkey-24p1.4 ttn.1 0.448235294118
aclya cct7 0.392941176471
cltca rpsa 0.3943383347
actc1b kdrl 0.337089568442
hsp90ab1 zgc:86725 0.404705882353
cdk5 skp1 0.403776767001
eftud2 hsp90ab1 0.551399420125
ccnd1 eif4a1a 0.334431488461
gata5 notch1b 0.354290603961
dhx8 wdr12 0.508235510281
ehmt1a pikfyve 0.370588235294
fgfr4 gdnfa 0.457544853184
jak2a wu:fb65b05 0.566470588235
ppm1g ube2ib 0.34911268649
lhx2b smad7 0.398550816888
lhx2b smad1 0.380385789036
foxa2 prkcg 0.368398751465
hand2 msx1a 0.432234638348
ptena rpl12 0.37975632412
gata3 gsk3b 0.36325527826
gna13b rhoua 0.497250453459
ret stat3 0.441416932845
mapk4 pkn2 0.348235294118
acaca cct7 0.511176470588
acaca cct5 0.511176470588
acaca cct3 0.511176470588
acaca cct2 0.511176470588
mapk3 mtor 0.568619311841
mapk11 prkar1aa 0.375882352941
met paics 0.512884969549
ak9 gmps 0.373114793186
hdac4 pold1 0.407184956622
hand2 wnt3a 0.389085097218
psmb1 si:dkey-260c8.4 0.529411764706
gnat2 pikfyve 0.360588235294
impdh1a uckl1a 0.43
paics rras 0.380416614811
prkacb ywhag1 0.380588235294
aldh8a1 rarga 0.486062000359
aldh8a1 rargb 0.454004905325
dhx8 smarca5 0.345338060837
hdac1 mybl2b 0.355695043997
dkc1 nhp2l1a 0.571764705882
ehmt2 pafah1b1b 0.55936312804
insrb umps 0.331764705882
dvl2 wnt11r 0.632565211247
shank3b zgc:171775 0.390588235294
polr2d supt5h 0.759868887214
brd2b top2b 0.454343101262
dicer1 paics 0.583318134867
ihha pax6a 0.335268992057
ihha pax6b 0.371655859693
ccna2 flt1 0.370741940883
mapk13 ralbb 0.460588235294
hdac1 wdr90 0.388235294118
bmp7a cdc42 0.356471180947
ddx18 rps18 0.447752170657
ddx18 rps11 0.641260818866
actl6a eftud2 0.377440992761
acvr2b src 0.416032958369
pik3ca rac3a 0.555294117647
pik3ca rac3b 0.555294117647
gnai3 rhobtb2b 0.344705882353
flt1 nfkb2 0.347943775261
insra rhoab 0.411417847266
pax2a smo 0.523580371221
fen1 pnpla6 0.457675076869
shha wnt3a 0.653995697468
ppp3ca si:zfos-979f1.2 0.339411764706
bmpr1ba ctnnb2 0.374310650705
uba52 zgc:110388 0.497647058824
ephb4a junba 0.412600790003
crk mpx 0.411764705882
ncbp2 rps15 0.780508459007
kif6 kras 0.358166777986
btk gnb2l1 0.426203605279
ehmt1a supt5h 0.365294117647
mcm3 ywhag1 0.336889384402
hdac4 notch1b 0.352688129581
rb1 rrm1 0.35633317749
bmpr2a flt1 0.330142750029
bmpr2a flt4 0.399477339762
gli2a kras 0.392222175393
bmp7a sox10 0.33418422255
hsp90aa1.1 uba52 0.378235294118
hspa5 nos1 0.335261065818
pikfyve zgc:171775 0.401764705882
foxa2 lmx1bb 0.394256106064
hsp90aa1.2 mapk15 0.545294117647
aclya wu:ft34d10 0.489411764706
gnat2 zgc:171775 0.388823529412
nmu pik3ca 0.531176470588
gli1 lef1 0.447025284538
fgfr2 pptc7 0.348823529412
fgfr2 si:ch211-193e13.3 0.348823529412
lef1 neurog1 0.382552464642
h9gxw8_danre rac1a 0.465294117647
h9gxw8_danre rac1b 0.444117647059
jak3 ralbb 0.392669018838
fyna grb2a 0.578235294118
erbb2 vegfaa 0.764957441598
polr2d polr2j 0.587058823529
kcnh8 kcnk5b 0.366470588235
bmp7a wnt4a 0.493780206812
mapk11 nfkb2 0.334705882353
ctnnd2b flt1 0.375093401919
ephb4a pik3ca 0.392941176471
rap1aa rhobtb2b 0.397058823529
cad rpl10 0.438577521225
cad rpl11 0.610020245465
cad rpl12 0.516716362642
melk myo5b 0.354129287153
polr1a rpl5a 0.592192306952
egf tp53 0.450599170006
mapk1 rap1aa 0.64653802109
polr1b si:dkey-110j1.3 0.371176470588
hsp90aa1.2 rpl7 0.349673352371
msx1a wnt11r 0.371842279924
gnb1a si:dkey-24p1.4 0.356470588235
acvrl1 tgfb3 0.635444064008
plk1 rap1b 0.375478036922
fgfr2 nos1 0.398797462021
casp3a mtor 0.410299637134
actn2b jupa 0.555946308979
ephb4a gli2a 0.332763955906
gli3 hdac3 0.333728584608
gli3 hdac1 0.395204780086
si:ch73-97e20.2 ube2ib 0.46
mapk11 ppm1k 0.405882352941
unm_m483 unm_m565 0.411764705882
jak2a ppm1la 0.348823529412
stat3 vegfab 0.330670389136
gnai2 kng1 0.529411764706
brd2b nos1 0.380331652935
actl6a ehmt2 0.450409179928
lef1 pax2a 0.556816786645
mcm7 tp53 0.566850168656
aldh8a1 gart 0.346049179941
gdf11 ihha 0.339398564772
actn2b pkp2 0.513498121631
insra ppm1db 0.348823529412
insra ppm1da 0.348823529412
gna13b kras 0.571730473878
shank3b tnnc1a 0.351578023706
cct7 wu:ft34d10 0.526470588235
rb1 smad5 0.354254491348
rb1 smad1 0.36826312176
rb1 smad2 0.37176856904
atr ube2ib 0.465643294009
ppm1f ttn.1 0.361945337485
bmpr1aa hsp90aa1.1 0.347782211681
kdr smarca4a 0.431547917518
furina tcp1 0.420037950695
ctnnb1 musk 0.47323134201
gnat1 si:dkey-260c8.4 0.344705882353
pkn2 prkacb 0.334705882353
impdh1a rps12 0.639942457867
impdh1a rps11 0.439062875569
impdh1a rps18 0.447994899191
gnao1a rac3b 0.427647058824
gnao1a rac3a 0.405882352941
acvr1ba si:ch73-362f1.1 0.378823529412
7955.ensdarp00000047205 pdgfrb 0.332352941176
col11a2 junba 0.397664389193
akt2 cdc42 0.47977957825
gli2a scube2 0.545243619099
rpl7 rps11 0.934541344949
rpl7 rps12 0.951114283613
rpl7 rps15 0.905123349025
rpl7 rps14 0.870776421381
rpl7 rps18 0.964491552108
actc1a rhoac 0.367058823529
actc1a rhoab 0.532389056375
actc1a rhoaa 0.367058823529
actc1a rhoae 0.367058823529
hspa8 notch2 0.370367757785
hspa8 notch3 0.344081170472
ephb4a skp1 0.374697925058
hrasb jak1 0.339411764706
ctnnb2 rab11a 0.417453869796
foxa2 tcf7l1a 0.475912048163
polr2d prpf31 0.732907481122
bmp2a msx1a 0.371860241289
mapk12a si:dkey-263f15.2 0.351176470588
tnnc1a ttn.1 0.797698059885
erbb2 rps27a 0.551176470588
polr1b rps3 0.511764705882
polr1b rps5 0.492352941176
impdh1a wu:ft34d10 0.425882352941
gnai2l gnai3 0.529411764706
cct5 gmps 0.688222948776
bmpr1ba spna2 0.37651229174
gli1 msx1a 0.368228147061
snrpb2 snu13b 0.568823529412
erbb2 frk 0.399245885021
furina hsp90aa1.1 0.398038693368
jupa top2b 0.443757035954
gna13a rem2 0.387058823529
dpydb wu:ft34d10 0.448235294118
mapk12a prkacaa 0.336470588235
mapk12a prkacab 0.338235294118
mapk14a notch3 0.424936713081
rpl10 rps5 0.706108588026
rpl10 rps3 0.687014894916
cct5 umps 0.375882352941
mrps6 vps45 0.411764705882
hsp90ab1 junba 0.506967230809
impdh2 prpf31 0.492569373371
nop58 paics 0.380186394002
gnai1 rhogb 0.347647058824
nos1 pdgfrb 0.344742791615
casp3a nos1 0.399922790969
fgfr4 hrasb 0.370588235294
shha tp53 0.424688944759
prpf31 wdr12 0.648885359299
mapk14a myo16 0.374117647059
ddx18 snrpc 0.419185233555
met rela 0.347875992734
cct5 polr2b 0.480194410304
ak9 rrm1 0.69759031703
psmb1 rps12 0.434081670753
psmb1 rps11 0.369997818118
psmb1 rps15 0.333647926765
dpydb polr1b 0.377647058824
dpydb polr1a 0.343529411765
gata6 zap70 0.354278267285
gnai2 mapk14b 0.407058823529
mapk7 myo16 0.374117647059
aldh7a1 pnpla6 0.456708981124
flt1 rela 0.458708264883
actb2 rac3a 0.433529411765
actb2 rac3b 0.433529411765
musk rap1b 0.513646943096
cps1 impdh1a 0.576455732316
cps1 impdh1b 0.576578485259
akt2 yes1 0.485123350024
insra rem2 0.434750811287
fgfr1a shha 0.437418671639
unm_m180 unm_t31489 0.411764705882
insrb mapk8b 0.434064367287
rac2 zgc:110250 0.357647058824
ak2 si:ch73-362f1.1 0.360588235294
rps15 yars 0.394117647059
atr ret 0.338487220346
junba melk 0.330432682254
mapk12a ppm1e 0.405882352941
mapk12a ppm1k 0.405882352941
nop58 zgc:110388 0.558235294118
actc1a rhobtb2b 0.367058823529
rps12 syk 0.500298836182
cdc42 notch2 0.547702970694
cdc42 notch3 0.552865831826
rps27a smad2 0.537647058824
rps27a smad7 0.536470588235
egfra fosl2 0.330423281636
fgfr2 impdh1a 0.359769768345
hsp90aa1.2 hspa9 0.582613324862
hsp90aa1.2 hspa8 0.601924568635
ppm1k si:ch211-163m16.1 0.440588235294
ccnd1 kita 0.34627414595
jak2a ppm1lb 0.348823529412
fbl tp53 0.386973046123
prpf31 rps3 0.342590345134
prpf31 rps5 0.520716697009
gnao1a pikfyve 0.360588235294
cct5 hspa8 0.843009006505
fgfr4 smarca4a 0.512956076058
nos1 pkn2 0.497485930909
cad met 0.567324529057
notch1b ptch2 0.424695051201
si:ch1073-55a19.2 snrpd1 0.552352941176
ncbp2 polr2gl 0.836526214073
dvl2 tcf7l1a 0.545157843215
brd2a mrps6 0.411764705882
bmp2b ptch1 0.497518365784
bmp2b ptch2 0.721314264658
fgf10a flt1 0.493922382418
bmp4 nog2 0.564705882353
bmp4 nog3 0.668027728724
impdh1a wu:fi17d12 0.369411764706
insra ppm1g 0.429622895263
lrguk si:ch211-15p9.2 0.381176470588
ddx27 rps5 0.552716610765
ddx27 rpsa 0.547736801251
rhobtb1 si:ch211-163m16.1 0.446470588235
cct3 impdh1a 0.614548702566
cct3 impdh1b 0.537339021352
ptena smad2 0.330899036454
ptena rb1 0.41921730623
hdac1 tcf7l1a 0.66433862542
h9gxw8_danre vegfaa 0.510588235294
rhoab wnt3a 0.60480875319
grb2b pik3cb 0.575294117647
grb2b pik3ca 0.577647058824
bmpr2b hsp90ab1 0.536456314491
rel tgfb3 0.442964774314
hsp90ab1 ret 0.493443986942
bmp2b met 0.34920916715
7955.ensdarp00000107775 chd 0.344705882353
cdk1 rab11a 0.804568519638
cct5 insrb 0.383808834969
acta1a mapk14b 0.357647058824
acta1a mapk14a 0.357647058824
hdac6 hsp70l 0.436683809795
rac3a si:ch211-241j12.3 0.367058823529
igf1rb smad2 0.340718306221
igf1rb smad1 0.406240472598
actn2b ttn.1 0.551444490949
kcnk5b scn4aa 0.444451303496
kcnk5b scn4ab 0.444451303496
hspa5 rpl7 0.454012086255
nop56 pwp2h 0.759797201413
dicer1 impdh1a 0.49757816525
dicer1 impdh1b 0.369822318257
fgfr4 wnt3a 0.454603095206
ehmt1a pola1 0.354117647059
polr2f snrpd1 0.551764705882
hsp90aa1.1 skp1 0.510009682255
ruvbl1 tubg1 0.367627877673
hspa8 syk 0.373015361925
impdh2 paics 0.65152965177
btk pola1 0.333055801147
lrguk nfkb2 0.36
cps1 lrguk 0.451176470588
fgf10b insrb 0.415202571341
cdk1 mybl2b 0.838519553004
prp19 zgc:171795 0.531764705882
fgf10b pax6a 0.336527304736
acta2 ralbb 0.40933395045
insrb lmx1bb 0.36022399468
actb2 hsp90ab1 0.462352941176
flt1 hsp90aa1.1 0.524367247715
flt1 hsp90aa1.2 0.392414397336
aurka igf1ra 0.410893382405
aurka igf1rb 0.410893382405
mapk13 tab1 0.572941176471
ccna2 notch2 0.391802855748
bmpr1aa grem2b 0.523830525618
actb2 lrit3 0.360588235294
akt3a yes1 0.34
hsp90aa1.2 pak2a 0.575259219276
hdac4 ywhag1 0.447812891771
ctnnd1 spna2 0.359584540369
pcna ube2ib 0.584705882353
pak2a rap1b 0.608535504387
rrm1 snrpd1 0.410778689927
hdac3 mysm1 0.573234447396
ehmt2 igf1ra 0.421031481747
plcb3 ppp3ca 0.481764705882
bmpr1aa smad7 0.82125802681
bmpr1aa smad1 0.769480010887
bmpr1aa smad2 0.637707950804
bmpr1aa smad9 0.633656363783
acvr1l shha 0.378640024403
rpl7 uba52 0.58
fyna umps 0.341176470588
mapk7 met 0.351176470588
ilk rras 0.3405664409
igf1rb pdp2 0.348823529412
mapk4 rhoj 0.351176470588
uba52 zfand4 0.504117647059
unm_m658 unm_m719 0.411764705882
btk jupa 0.496156832047
ankrd52b mapk12b 0.45
ankrd52b mapk12a 0.45
mapk12a met 0.350588235294
atr prkcg 0.358498918509
atr prkca 0.370622505243
frk ttn.1 0.374763973797
ccnd1 rhoab 0.444095552287
dvl2 grb2a 0.534705882353
rhobtb2b zgc:171775 0.351176470588
rhoua scn12aa 0.363649805917
fen1 snrpc 0.477053205079
aldh1a2 wnt3a 0.421732848342
fgf10b src 0.468055816756
hdac3 stat3 0.622262264226
egfra smad2 0.35354965376
gnaia paics 0.340588235294
foxo3a shank3b 0.398272030756
ctnnb1 rpa1 0.359191887665
smad5 stat3 0.410265137727
actb2 myo5b 0.504705882353
rps28 rpsa 0.706811834266
rps28 rps3 0.703836699496
rps28 rps5 0.679852929907
ak2 rpl23a 0.359751613685
akt3 ppp3ccb 0.34
pik3ca si:ch73-97e20.2 0.347647058824
egfra met 0.543841621865
ephb4a pkp2 0.451756214393
ehmt2 myb 0.529103669486
phox2bb tnpo3 0.41415906106
bmp7a tp53 0.462468248639
fgfr4 si:ch73-97e20.2 0.334705882353
ncbp2 rrm1 0.41405465781
ptena sirt1 0.51652225657
ctnnb1 ralbb 0.371892131264
syk yes1 0.396024971457
jun shank3b 0.391363127439
rhoab tubg1 0.379058781028
nop56 smarca5 0.391747650837
gata5 kdrl 0.413771648427
acta2 jun 0.340919777443
rps11 smarca5 0.331131118239
ddx27 prpf31 0.49891153195
pik3cb rac2 0.556470588235
btk jak1 0.418150925001
7955.ensdarp00000062369 mysm1 0.427058823529
hsp90ab1 myo16 0.367058823529
acta1b notch3 0.338578237656
acta1b notch2 0.381333944774
kif7 smo 0.442038031761
rap1aa zgc:171516 0.383529411765
ephb4a zgc:162985 0.348823529412
mapk6 ppm1e 0.405882352941
mapk6 ppm1f 0.412941176471
mapk6 ppm1g 0.334117647059
mapk6 ppm1k 0.405882352941
rac2 rhoad 0.563529411765
